"codigo_centro_poblado","nombre_municipio","longitud","latitud"
73585000,"PURIFICACION",-74.9286461937,3.85937985749
73616000,"RIOBLANCO",-75.6443876655,3.5298632299
73622000,"RONCESVALLES",-75.6060023252,4.01159775983
73624000,"ROVIRA",-75.2408682971,4.2389326854
73671000,"SALDANA",-75.0160689957,3.92679265766
73675000,"SAN ANTONIO",-75.480906706,3.912976052
73678000,"SAN LUIS",-75.0957871897,4.13372061431
73686000,"SANTA ISABEL",-75.0979343922,4.71360576739
73770000,"SUAREZ",-74.8318831084,4.0488842589
73854000,"VALLE DE SAN JUAN",-75.1156692342,4.19749367289
73861000,"VENADILLO",-74.9291708546,4.71796659348
73870000,"VILLAHERMOSA",-75.1177291017,5.03045228195
73873000,"VILLARRICA",-74.600295547,3.93674513818
76001000,"CALI",-76.5215651508,3.41441430458
76020000,"ALCALA",-75.7798138699,4.67498954243
76036000,"ANDALUCIA",-76.167921202,4.17172441625
76041000,"ANSERMANUEVO",-75.9919806734,4.79492271411
76054000,"ARGELIA",-76.1199057145,4.72694626476
76100000,"BOLIVAR",-76.1835738617,4.33784220415
76109000,"BUENAVENTURA",-77.0117402003,3.87580243673
76111000,"GUADALAJARA DE BUGA",-76.2989611331,3.90082354377
76113000,"BUGALAGRANDE",-76.1568077444,4.20833159173
76122000,"CAICEDONIA",-75.8303180522,4.33460969448
76126000,"CALIMA",-76.4843917469,3.93352446268
76130000,"CANDELARIA",-76.3464289066,3.40776646565
76147000,"CARTAGO",-75.9422640436,4.75875509757
76233000,"DAGUA",-76.6888710079,3.6573084845
76243000,"EL AGUILA",-76.0412990681,4.90961334008
76246000,"EL CAIRO",-76.2216035147,4.76088310037
76248000,"EL CERRITO",-76.3117255356,3.6842589413
76250000,"EL DOVIO",-76.2370841098,4.51045288499
76275000,"FLORIDA",-76.2345017444,3.32391810634
76306000,"GINEBRA",-76.2680678884,3.72418114734
76318000,"GUACARI",-76.3313673514,3.76290900784
76364000,"JAMUNDI",-76.5424587285,3.26227576022
76377000,"LA CUMBRE",-76.5679322224,3.64944716066
76400000,"LA UNION",-76.0996071822,4.53378328817
76403000,"LA VICTORIA",-76.0365287843,4.52360326388
76497000,"OBANDO",-75.9746887339,4.57572270504
76520000,"PALMIRA",-76.2985825464,3.53234915299
76563000,"PRADERA",-76.2418202275,3.41982740851
76606000,"RESTREPO",-76.5231170353,3.82134838162
76616000,"RIOFRIO",-76.2883126781,4.15690498917
76622000,"ROLDANILLO",-76.1522866285,4.4135962001
76670000,"SAN PEDRO",-76.228537785,3.99499260652
76736000,"SEVILLA",-75.9309405816,4.26703327347
76823000,"TORO",-76.0768534972,4.60808454626
76828000,"TRUJILLO",-76.3188089387,4.2120508064
76834000,"TULUA",-76.1976996795,4.08526123852
76845000,"ULLOA",-75.7377474697,4.70251391059
76863000,"VERSALLES",-76.1992035762,4.57501856645
76869000,"VIJES",-76.4419652068,3.69858792939
76890000,"YOTOCO",-76.3824744527,3.86121458419
76892000,"YUMBO",-76.499819783,3.52896890809
76895000,"ZARZAL",-76.0708493543,4.392621473
81001000,"ARAUCA",-70.7463503062,7.07735854436
81065000,"ARAUQUITA",-71.426751178,7.02698141466
81220000,"CRAVO NORTE",-70.2042855518,6.30391275247
81300000,"FORTUL",-71.7685577959,6.79707575274
81591000,"PUERTO RONDON",-71.0977428589,6.28385150095
81736000,"SARAVENA",-71.8723334257,6.95385956976
81794000,"TAME",-71.7586108633,6.44937948557
85001000,"YOPAL",-72.396915159,5.3276126513
85010000,"AGUAZUL",-72.5463002643,5.17269076547
85015000,"CHAMEZA",-72.8702355842,5.21431174949
85125000,"HATO COROZAL",-71.7649225437,6.1561724433
85136000,"LA SALINA",-72.3338816651,6.12782538523
85139000,"MANI",-72.2813984509,4.81682685997
85162000,"MONTERREY",-72.8950361388,4.87684543607
85225000,"NUNCHIA",-72.195071042,5.6366625968
85230000,"OROCUE",-71.338517916,4.79026966501
85250000,"PAZ DE ARIPORO",-71.8909239638,5.88003657043
85263000,"PORE",-71.9928596014,5.72772987803
85279000,"RECETOR",-72.7611460564,5.22949364831
85300000,"SABANALARGA",-73.0387233825,4.85461786612
85315000,"SACAMA",-72.2502758862,6.09697492036
85325000,"SAN LUIS DE PALENQUE",-71.7329250601,5.42088707118
85400000,"TAMARA",-72.1618252391,5.82982659682
85410000,"TAURAMENA",-72.7472519157,5.01920525972
85430000,"TRINIDAD",-71.6633409045,5.41221471624
85440000,"VILLANUEVA",-72.9274684347,4.60979910824
86001000,"MOCOA",-76.650271415,1.15229611807
86219000,"COLON",-76.9723017927,1.18982598808
86320000,"ORITO",-76.8730276879,0.663816898531
86568000,"PUERTO ASIS",-76.4972728472,0.505046721929
86569000,"PUERTO CAICEDO",-76.6048323529,0.684841655818
86571000,"PUERTO GUZMAN",-76.4085215423,0.96292243852
86573000,"PUERTO LEGUIZAMO",-74.782471025,-0.191872848653
86749000,"SIBUNDOY",-76.9174821569,1.20011573325
86755000,"SAN FRANCISCO",-76.8792349112,1.17421832142
86757000,"SAN MIGUEL",-76.9124101937,0.343272204449
86760000,"SANTIAGO",-77.0018234274,1.14553777045
86865000,"VALLE DEL GUAMUEZ",-76.905968795,0.4239040926
86885000,"VILLAGARZON",-76.6171624674,1.02894101162
88001000,"SAN ANDRES",-81.6960629797,12.5830136907
88564000,"PROVIDENCIA",-81.3709115975,13.3700998517
91001000,"LETICIA",-69.9414267076,-4.19983693453
91540000,"PUERTO NARINO",-70.3645183498,-3.78044763205
94001000,"INIRIDA",-67.9188368372,3.86616161896
95001000,"SAN JOSE DEL GUAVIARE",-72.6389862155,2.56642839915
95015000,"CALAMAR",-72.655171997,1.96010863321
95025000,"EL RETORNO",-72.6271859933,2.33016154912
95200000,"MIRAFLORES",-71.9505431671,1.33757404311
97001000,"MITU",-70.2347505205,1.25119056329
97161000,"CARURU",-71.2977932628,1.01459770902
97666000,"TARAIRA",-69.6390036603,-0.56938554021
99001000,"PUERTO CARRENO",-67.4869969956,6.18686418683
99524000,"LA PRIMAVERA",-70.4104200133,5.48633761449
99624000,"SANTA ROSALIA",-70.859741339,5.1364313857
99773000,"CUMARIBO",-69.7955329413,4.44635217371
